,clear_date,Aging Bucket
7765,2020-05-05,0-15days
7766,2020-05-06,0-15days
7767,2020-05-05,0-15days
7768,2020-05-07,0-15days
7769,2020-05-07,0-15days
7770,2020-05-07,0-15days
7771,2020-06-25,0-15days
7772,2020-05-06,0-15days
7773,2020-05-23,0-15days
7774,2020-05-06,0-15days
7775,2020-05-06,0-15days
7776,2020-05-12,0-15days
7777,2020-05-06,0-15days
7778,2020-03-27,0-15days
7779,2020-05-06,0-15days
7780,2020-05-05,0-15days
7781,2020-05-11,0-15days
7782,2020-05-06,0-15days
7783,2020-05-06,0-15days
7784,2020-05-06,0-15days
7785,2020-05-03,0-15days
7786,2020-05-06,0-15days
7787,2020-05-06,0-15days
7788,2020-05-09,0-15days
7789,2020-05-07,0-15days
7790,2020-05-12,0-15days
7791,2020-05-07,0-15days
7792,2020-05-06,0-15days
7793,2020-05-07,0-15days
7794,2020-05-09,0-15days
7795,2020-05-07,0-15days
7796,2020-05-06,0-15days
7797,2020-05-12,0-15days
7798,2020-05-07,0-15days
7799,2020-05-06,0-15days
7800,2020-05-07,0-15days
7801,2020-05-06,0-15days
7802,2020-05-07,0-15days
7803,2020-05-06,0-15days
7804,2020-05-07,0-15days
7805,2020-05-06,0-15days
7806,2020-05-07,0-15days
7807,2020-05-07,0-15days
7808,2020-05-07,0-15days
7809,2020-05-07,0-15days
7810,2020-05-07,0-15days
7811,2020-05-13,0-15days
7812,2020-05-07,0-15days
7813,2020-05-07,0-15days
7814,2020-05-08,0-15days
7815,2020-05-06,0-15days
7816,2020-05-08,0-15days
7817,2020-05-08,0-15days
7818,2020-05-07,0-15days
7819,2020-05-08,0-15days
7820,2020-05-08,0-15days
7821,2020-05-08,0-15days
7822,2020-05-07,0-15days
7823,2020-05-12,0-15days
7824,2020-05-08,0-15days
7825,2020-05-07,0-15days
7826,2020-05-06,0-15days
7827,2020-05-07,0-15days
7828,2020-05-08,0-15days
7829,2020-05-07,0-15days
7830,2020-05-07,0-15days
7831,2020-05-05,0-15days
7832,2020-05-15,0-15days
7833,2020-05-14,0-15days
7834,2020-05-08,0-15days
7835,2020-05-07,0-15days
7836,2020-05-07,0-15days
7837,2020-05-08,0-15days
7838,2020-05-07,0-15days
7839,2020-05-07,0-15days
7840,2020-05-06,0-15days
7841,2020-05-14,0-15days
7842,2020-05-07,0-15days
7843,2020-05-09,0-15days
7844,2020-05-09,0-15days
7845,2020-06-26,0-15days
7846,2020-05-07,0-15days
7847,2020-05-06,0-15days
7848,2020-05-08,0-15days
7849,2020-05-08,0-15days
7850,2020-05-06,0-15days
7851,2020-05-06,0-15days
7852,2020-05-08,0-15days
7853,2020-05-06,0-15days
7854,2020-05-08,0-15days
7855,2020-05-06,0-15days
7856,2020-03-24,0-15days
7857,2020-05-07,0-15days
7858,2020-05-08,0-15days
7859,2020-05-06,0-15days
7860,2020-05-08,0-15days
7861,2020-05-06,0-15days
7862,2020-04-25,0-15days
7863,2020-05-07,0-15days
7864,2020-05-06,0-15days
7865,2020-04-09,0-15days
7866,2020-05-05,0-15days
7867,2020-05-06,0-15days
7868,2020-05-06,0-15days
7869,2020-05-08,0-15days
7870,2020-05-07,0-15days
7871,2020-05-07,0-15days
7872,2020-05-08,0-15days
7873,2020-06-24,0-15days
7874,2020-05-09,0-15days
7875,2020-05-07,0-15days
7876,2020-05-08,0-15days
7877,2020-05-08,0-15days
7878,2020-05-22,0-15days
7879,2020-05-07,0-15days
7880,2020-05-06,0-15days
7881,2020-05-08,0-15days
7882,2020-05-07,0-15days
7883,2020-05-01,0-15days
7884,2020-05-07,0-15days
7885,2020-05-06,0-15days
7886,2020-05-07,0-15days
7887,2020-05-01,0-15days
7888,2020-05-08,0-15days
7889,2020-05-07,0-15days
7890,2020-05-06,0-15days
7891,2020-05-07,0-15days
7892,2020-05-06,0-15days
7893,2020-05-07,0-15days
7894,2020-04-24,0-15days
7895,2020-05-07,0-15days
7896,2020-05-08,0-15days
7897,2020-05-09,0-15days
7898,2020-04-25,0-15days
7899,2020-05-06,0-15days
7900,2020-05-10,0-15days
7901,2020-05-16,0-15days
7902,2020-05-07,0-15days
7903,2020-05-08,0-15days
7904,2020-05-10,0-15days
7905,2020-05-06,0-15days
7906,2020-04-29,0-15days
7907,2020-05-10,0-15days
7908,2020-05-07,0-15days
7909,2020-05-13,0-15days
7910,2020-05-08,0-15days
7911,2020-06-28,0-15days
7912,2020-05-08,0-15days
7913,2020-05-10,0-15days
7914,2020-05-09,0-15days
7915,2020-05-08,0-15days
7916,2020-05-27,16-30days
7917,2020-04-25,0-15days
7918,2020-05-12,0-15days
7919,2020-05-08,0-15days
7920,2020-05-09,0-15days
7921,2020-05-08,0-15days
7922,2020-05-08,0-15days
7923,2020-05-09,0-15days
7924,2020-05-08,0-15days
7925,2020-05-07,0-15days
7926,2020-05-07,0-15days
7927,2020-05-10,0-15days
7928,2020-05-09,0-15days
7929,2020-04-27,0-15days
7930,2020-05-08,0-15days
7931,2020-05-08,0-15days
7932,2020-05-10,0-15days
7933,2020-05-10,0-15days
7934,2020-04-25,0-15days
7935,2020-05-08,0-15days
7936,2020-05-09,0-15days
7937,2020-05-08,0-15days
7938,2020-05-08,0-15days
7939,2020-05-07,0-15days
7940,2020-05-10,0-15days
7941,2020-06-27,0-15days
7942,2020-05-08,0-15days
7943,2020-05-09,0-15days
7944,2020-05-27,16-30days
7945,2020-05-08,0-15days
7946,2020-05-07,0-15days
7947,2020-05-08,0-15days
7948,2020-05-11,0-15days
7949,2020-05-09,0-15days
7950,2020-05-10,0-15days
7951,2020-05-08,0-15days
7952,2020-05-14,0-15days
7953,2020-04-27,0-15days
7954,2020-05-08,0-15days
7955,2020-05-08,0-15days
7956,2020-05-10,0-15days
7957,2020-05-09,0-15days
7958,2020-05-08,0-15days
7959,2020-05-10,0-15days
7960,2020-05-08,0-15days
7961,2020-05-08,0-15days
7962,2020-05-08,0-15days
7963,2020-05-07,0-15days
7964,2020-05-09,0-15days
7965,2020-05-07,0-15days
7966,2020-05-08,0-15days
7967,2020-05-09,0-15days
7968,2020-05-09,0-15days
7969,2020-05-10,0-15days
7970,2020-05-27,0-15days
7971,2020-05-08,0-15days
7972,2020-05-08,0-15days
7973,2020-05-08,0-15days
7974,2020-05-08,0-15days
7975,2020-05-09,0-15days
7976,2020-05-08,0-15days
7977,2020-05-08,0-15days
7978,2020-05-11,0-15days
7979,2020-05-10,0-15days
7980,2020-05-10,0-15days
7981,2020-05-08,0-15days
7982,2020-05-08,0-15days
7983,2020-07-07,0-15days
7984,2020-05-08,0-15days
7985,2020-05-09,0-15days
7986,2020-05-09,0-15days
7987,2020-05-08,0-15days
7988,2020-05-08,0-15days
7989,2020-05-08,0-15days
7990,2020-04-27,0-15days
7991,2020-05-09,0-15days
7992,2020-05-05,0-15days
7993,2020-05-05,0-15days
7994,2020-05-08,0-15days
7995,2020-05-11,0-15days
7996,2020-05-10,0-15days
7997,2020-05-09,0-15days
7998,2020-05-08,0-15days
7999,2020-05-08,0-15days
8000,2020-05-08,0-15days
8001,2020-05-10,0-15days
8002,2020-05-07,0-15days
8003,2020-05-10,0-15days
8004,2020-05-10,0-15days
8005,2020-05-09,0-15days
8006,2020-05-10,0-15days
8007,2020-05-10,0-15days
8008,2020-05-09,0-15days
8009,2020-05-08,0-15days
8010,2020-05-14,0-15days
8011,2020-05-09,0-15days
8012,2020-05-10,0-15days
8013,2020-04-27,0-15days
8014,2020-05-08,0-15days
8015,2020-05-07,0-15days
8016,2020-05-08,0-15days
8017,2020-05-07,0-15days
8018,2020-05-08,0-15days
8019,2020-05-08,0-15days
8020,2020-05-09,0-15days
8021,2020-05-10,0-15days
8022,2020-05-13,0-15days
8023,2020-03-26,0-15days
8024,2020-05-08,0-15days
8025,2020-05-09,0-15days
8026,2020-05-10,0-15days
8027,2020-05-07,0-15days
8028,2020-05-09,0-15days
8029,2020-05-08,0-15days
8030,2020-05-07,0-15days
8031,2020-05-10,0-15days
8032,2020-04-27,0-15days
8033,2020-06-30,0-15days
8034,2020-05-08,0-15days
8035,2020-05-08,0-15days
8036,2020-05-08,0-15days
8037,2020-05-08,0-15days
8038,2020-05-05,0-15days
8039,2020-05-08,0-15days
8040,2020-05-07,0-15days
8041,2020-05-10,0-15days
8042,2020-05-07,0-15days
8043,2020-05-08,0-15days
8044,2020-05-08,0-15days
8045,2020-05-18,0-15days
8046,2020-05-11,0-15days
8047,2020-05-07,0-15days
8048,2020-05-08,0-15days
8049,2020-04-26,0-15days
8050,2020-05-08,0-15days
8051,2020-05-07,0-15days
8052,2020-05-10,0-15days
8053,2020-05-09,0-15days
8054,2020-05-09,0-15days
8055,2020-05-14,0-15days
8056,2020-05-10,0-15days
8057,2020-05-10,0-15days
8058,2020-05-07,0-15days
8059,2020-05-10,0-15days
8060,2020-05-10,0-15days
8061,2020-05-10,0-15days
8062,2020-05-11,0-15days
8063,2020-05-08,0-15days
8064,2020-05-09,0-15days
8065,2020-05-09,0-15days
8066,2020-05-14,0-15days
8067,2020-05-27,0-15days
8068,2020-05-09,0-15days
8069,2020-05-11,0-15days
8070,2020-05-10,0-15days
8071,2020-04-26,0-15days
8072,2020-05-17,0-15days
8073,2020-05-09,0-15days
8074,2020-05-10,0-15days
8075,2020-05-09,0-15days
8076,2020-05-09,0-15days
8077,2020-05-10,0-15days
8078,2020-05-11,0-15days
8079,2020-05-10,0-15days
8080,2020-05-11,0-15days
8081,2020-04-27,0-15days
8082,2020-05-09,0-15days
8083,2020-05-09,0-15days
8084,2020-05-11,0-15days
8085,2020-05-09,0-15days
8086,2020-05-10,0-15days
8087,2020-05-11,0-15days
8088,2020-05-13,0-15days
8089,2020-05-09,0-15days
8090,2020-05-09,0-15days
8091,2020-05-10,0-15days
8092,2020-05-09,0-15days
8093,2020-05-10,0-15days
8094,2020-05-11,0-15days
8095,2020-05-09,0-15days
8096,2020-05-11,0-15days
8097,2020-05-09,0-15days
8098,2020-05-09,0-15days
8099,2020-05-09,0-15days
8100,2020-05-13,0-15days
8101,2020-05-11,0-15days
8102,2020-05-14,0-15days
8103,2020-05-11,0-15days
8104,2020-05-10,0-15days
8105,2020-05-10,0-15days
8106,2020-05-09,0-15days
8107,2020-05-09,0-15days
8108,2020-05-11,0-15days
8109,2020-05-10,0-15days
8110,2020-05-11,0-15days
8111,2020-05-10,0-15days
8112,2020-05-10,0-15days
8113,2020-04-26,0-15days
8114,2020-04-27,0-15days
8115,2020-05-10,0-15days
8116,2020-04-25,0-15days
8117,2020-05-09,0-15days
8118,2020-05-11,0-15days
8119,2020-05-09,0-15days
8120,2020-05-09,0-15days
8121,2020-04-27,0-15days
8122,2020-05-09,0-15days
8123,2020-05-10,0-15days
8124,2020-05-09,0-15days
8125,2020-05-11,0-15days
8126,2020-05-09,0-15days
8127,2020-05-10,0-15days
8128,2020-05-09,0-15days
8129,2020-05-09,0-15days
8130,2020-05-09,0-15days
8131,2020-05-10,0-15days
8132,2020-05-11,0-15days
8133,2020-05-09,0-15days
8134,2020-04-26,0-15days
8135,2020-05-09,0-15days
8136,2020-05-09,0-15days
8137,2020-05-09,0-15days
8138,2020-04-27,0-15days
8139,2020-05-09,0-15days
8140,2020-05-09,0-15days
8141,2020-05-26,16-30days
8142,2020-05-09,0-15days
8143,2020-05-09,0-15days
8144,2020-05-09,0-15days
8145,2020-05-11,0-15days
8146,2020-05-08,0-15days
8147,2020-05-09,0-15days
8148,2020-05-11,0-15days
8149,2020-05-09,0-15days
8150,2020-05-10,0-15days
8151,2020-05-09,0-15days
8152,2020-05-09,0-15days
8153,2020-04-26,0-15days
8154,2020-05-10,0-15days
8155,2020-05-09,0-15days
8156,2020-04-25,0-15days
8157,2020-05-09,0-15days
8158,2020-05-11,0-15days
8159,2020-04-26,0-15days
8160,2020-05-09,0-15days
8161,2020-05-10,0-15days
8162,2020-05-09,0-15days
8163,2020-05-09,0-15days
8164,2020-05-10,0-15days
8165,2020-05-10,0-15days
8166,2020-05-11,0-15days
8167,2020-05-09,0-15days
8168,2020-05-10,0-15days
8169,2020-05-09,0-15days
8170,2020-05-11,0-15days
8171,2020-04-25,0-15days
8172,2020-05-09,0-15days
8173,2020-05-26,0-15days
8174,2020-04-26,0-15days
8175,2020-05-11,0-15days
8176,2020-05-09,0-15days
8177,2020-05-16,0-15days
8178,2020-05-09,0-15days
8179,2020-05-09,0-15days
8180,2020-05-10,0-15days
8181,2020-05-09,0-15days
8182,2020-05-10,0-15days
8183,2020-05-10,0-15days
8184,2020-05-09,0-15days
8185,2020-05-11,0-15days
8186,2020-05-11,0-15days
8187,2020-05-09,0-15days
8188,2020-05-11,0-15days
8189,2020-05-09,0-15days
8190,2020-05-08,0-15days
8191,2020-05-09,0-15days
8192,2020-05-09,0-15days
8193,2020-05-09,0-15days
8194,2020-05-10,0-15days
8195,2020-04-27,0-15days
8196,2020-05-11,0-15days
8197,2020-05-10,0-15days
8198,2020-05-11,0-15days
8199,2020-05-12,0-15days
8200,2020-05-11,0-15days
8201,2020-05-10,0-15days
8202,2020-05-09,0-15days
8203,2020-05-09,0-15days
8204,2020-05-10,0-15days
8205,2020-05-09,0-15days
8206,2020-04-27,0-15days
8207,2020-05-09,0-15days
8208,2020-05-09,0-15days
8209,2020-05-10,0-15days
8210,2020-05-09,0-15days
8211,2020-05-09,0-15days
8212,2020-05-10,0-15days
8213,2020-06-03,0-15days
8214,2020-05-09,0-15days
8215,2020-05-09,0-15days
8216,2020-05-08,0-15days
8217,2020-05-10,0-15days
8218,2020-05-09,0-15days
8219,2020-05-10,0-15days
8220,2020-05-12,0-15days
8221,2020-05-11,0-15days
8222,2020-05-11,0-15days
8223,2020-05-09,0-15days
8224,2020-05-10,0-15days
8225,2020-05-10,0-15days
8226,2020-05-10,0-15days
8227,2020-05-09,0-15days
8228,2020-05-09,0-15days
8229,2020-05-10,0-15days
8230,2020-05-10,0-15days
8231,2020-05-10,0-15days
8232,2020-04-27,0-15days
8233,2020-05-10,0-15days
8234,2020-04-27,0-15days
8235,2020-05-12,0-15days
8236,2020-05-17,0-15days
8237,2020-05-10,0-15days
8238,2020-05-12,0-15days
8239,2020-05-13,0-15days
8240,2020-05-10,0-15days
8241,2020-05-11,0-15days
8242,2020-05-11,0-15days
8243,2020-05-10,0-15days
8244,2020-04-26,0-15days
8245,2020-05-11,0-15days
8246,2020-05-11,0-15days
8247,2020-05-10,0-15days
8248,2020-05-14,0-15days
8249,2020-05-12,0-15days
8250,2020-05-09,0-15days
8251,2020-05-11,0-15days
8252,2020-05-09,0-15days
8253,2020-05-10,0-15days
8254,2020-05-12,0-15days
8255,2020-05-11,0-15days
8256,2020-05-12,0-15days
8257,2020-05-11,0-15days
8258,2020-05-10,0-15days
8259,2020-05-14,0-15days
8260,2020-05-11,0-15days
8261,2020-04-26,0-15days
8262,2020-05-10,0-15days
8263,2020-05-10,0-15days
8264,2020-05-09,0-15days
8265,2020-05-11,0-15days
8266,2020-05-09,0-15days
8267,2020-05-10,0-15days
8268,2020-04-27,0-15days
8269,2020-05-10,0-15days
8270,2020-05-11,0-15days
8271,2020-05-12,0-15days
8272,2020-04-27,0-15days
8273,2020-05-10,0-15days
8274,2020-05-09,0-15days
8275,2020-05-12,0-15days
8276,2020-05-11,0-15days
8277,2020-05-10,0-15days
8278,2020-05-11,0-15days
8279,2020-05-12,0-15days
8280,2020-05-09,0-15days
8281,2020-05-10,0-15days
8282,2020-05-11,0-15days
8283,2020-05-09,0-15days
8284,2020-05-12,0-15days
8285,2020-05-11,0-15days
8286,2020-05-12,0-15days
8287,2020-05-12,0-15days
8288,2020-05-10,0-15days
8289,2020-05-11,0-15days
8290,2020-05-10,0-15days
8291,2020-05-10,0-15days
8292,2020-05-10,0-15days
8293,2020-05-10,0-15days
8294,2020-05-10,0-15days
8295,2020-05-11,0-15days
8296,2020-05-11,0-15days
8297,2020-05-12,0-15days
8298,2020-05-10,0-15days
8299,2020-05-12,0-15days
8300,2020-05-09,0-15days
8301,2020-05-10,0-15days
8302,2020-05-11,0-15days
8303,2020-05-11,0-15days
8304,2020-05-11,0-15days
8305,2020-05-09,0-15days
8306,2020-05-10,0-15days
8307,2020-05-13,0-15days
8308,2020-05-11,0-15days
8309,2020-05-10,0-15days
8310,2020-05-10,0-15days
8311,2020-05-10,0-15days
8312,2020-05-10,0-15days
8313,2020-05-12,0-15days
8314,2020-05-10,0-15days
8315,2020-04-27,0-15days
8316,2020-05-11,0-15days
8317,2020-05-11,0-15days
8318,2020-05-11,0-15days
8319,2020-05-10,0-15days
8320,2020-05-14,0-15days
8321,2020-05-11,0-15days
8322,2020-05-12,0-15days
8323,2020-05-11,0-15days
8324,2020-05-13,0-15days
8325,2020-05-14,0-15days
8326,2020-05-11,0-15days
8327,2020-05-10,0-15days
8328,2020-05-11,0-15days
8329,2020-05-11,0-15days
8330,2020-05-10,0-15days
8331,2020-05-10,0-15days
8332,2020-05-12,0-15days
8333,2020-05-16,0-15days
8334,2020-04-27,0-15days
8335,2020-05-12,0-15days
8336,2020-05-11,0-15days
8337,2020-05-13,0-15days
8338,2020-05-12,0-15days
8339,2020-05-10,0-15days
8340,2020-05-12,0-15days
8341,2020-05-11,0-15days
8342,2020-05-14,0-15days
8343,2020-05-10,0-15days
8344,2020-05-12,0-15days
8345,2020-05-13,0-15days
8346,2020-05-13,0-15days
8347,2020-05-12,0-15days
8348,2020-05-12,0-15days
8349,2020-05-13,0-15days
8350,2020-05-12,0-15days
8351,2020-05-11,0-15days
8352,2020-05-10,0-15days
8353,2020-05-10,0-15days
8354,2020-05-13,0-15days
8355,2020-05-11,0-15days
8356,2020-05-11,0-15days
8357,2020-05-12,0-15days
8358,2020-05-12,0-15days
8359,2020-05-11,0-15days
8360,2020-05-11,0-15days
8361,2020-05-12,0-15days
8362,2020-05-11,0-15days
8363,2020-05-10,0-15days
8364,2020-05-14,0-15days
8365,2020-05-12,0-15days
8366,2020-05-11,0-15days
8367,2020-05-11,0-15days
8368,2020-05-10,0-15days
8369,2020-05-12,0-15days
8370,2020-05-10,0-15days
8371,2020-05-11,0-15days
8372,2020-05-10,0-15days
8373,2020-05-12,0-15days
8374,2020-05-12,0-15days
8375,2020-05-10,0-15days
8376,2020-05-13,0-15days
8377,2020-05-11,0-15days
8378,2020-05-14,0-15days
8379,2020-05-10,0-15days
8380,2020-05-13,0-15days
8381,2020-05-12,0-15days
8382,2020-05-11,0-15days
8383,2020-05-10,0-15days
8384,2020-05-11,0-15days
8385,2020-05-10,0-15days
8386,2020-05-12,0-15days
8387,2020-05-10,0-15days
8388,2020-05-11,0-15days
8389,2020-05-11,0-15days
8390,2020-05-11,0-15days
8391,2020-05-12,0-15days
8392,2020-05-11,0-15days
8393,2020-05-14,0-15days
8394,2020-05-13,0-15days
8395,2020-05-13,0-15days
8396,2020-05-12,0-15days
8397,2020-05-12,0-15days
8398,2020-05-12,0-15days
8399,2020-05-12,0-15days
8400,2020-05-12,0-15days
8401,2020-05-12,0-15days
8402,2020-05-13,0-15days
8403,2020-05-11,0-15days
8404,2020-05-13,0-15days
8405,2020-05-13,0-15days
8406,2020-05-13,0-15days
8407,2020-05-12,0-15days
8408,2020-05-12,0-15days
8409,2020-05-12,0-15days
8410,2020-05-14,0-15days
8411,2020-05-14,0-15days
8412,2020-05-13,0-15days
8413,2020-05-11,0-15days
8414,2020-05-12,0-15days
8415,2020-05-12,0-15days
8416,2020-05-13,0-15days
8417,2020-05-14,0-15days
8418,2020-05-11,0-15days
8419,2020-05-11,0-15days
8420,2020-05-11,0-15days
8421,2020-05-13,0-15days
8422,2020-05-11,0-15days
8423,2020-05-12,0-15days
8424,2020-05-12,0-15days
8425,2020-05-14,0-15days
8426,2020-05-11,0-15days
8427,2020-05-13,0-15days
8428,2020-05-14,0-15days
8429,2020-05-12,0-15days
8430,2020-05-13,0-15days
8431,2020-05-12,0-15days
8432,2020-05-11,0-15days
8433,2020-05-12,0-15days
8434,2020-05-12,0-15days
8435,2020-05-12,0-15days
8436,2020-05-13,0-15days
8437,2020-05-11,0-15days
8438,2020-05-11,0-15days
8439,2020-05-11,0-15days
8440,2020-05-12,0-15days
8441,2020-05-12,0-15days
8442,2020-05-14,0-15days
8443,2020-05-12,0-15days
8444,2020-05-11,0-15days
8445,2020-05-11,0-15days
8446,2020-05-14,0-15days
8447,2020-05-12,0-15days
8448,2020-05-13,0-15days
8449,2020-05-14,0-15days
8450,2020-05-12,0-15days
8451,2020-05-12,0-15days
8452,2020-05-14,0-15days
8453,2020-05-13,0-15days
8454,2020-05-14,0-15days
8455,2020-05-14,0-15days
8456,2020-05-13,0-15days
8457,2020-05-13,0-15days
8458,2020-05-13,0-15days
8459,2020-05-12,0-15days
8460,2020-05-14,0-15days
8461,2020-05-14,0-15days
8462,2020-05-12,0-15days
8463,2020-05-14,0-15days
8464,2020-05-20,0-15days
8465,2020-05-14,0-15days
8466,2020-05-14,0-15days
8467,2020-07-02,0-15days
8468,2020-05-13,0-15days
8469,2020-05-14,0-15days
8470,2020-05-13,0-15days
8471,2020-05-18,0-15days
8472,2020-05-15,0-15days
8473,2020-05-14,0-15days
8474,2020-05-12,0-15days
8475,2020-06-28,46-60days
8476,2020-05-13,0-15days
8477,2020-05-14,0-15days
8478,2020-05-13,0-15days
8479,2020-05-14,0-15days
8480,2020-05-13,0-15days
8481,2020-05-13,0-15days
8482,2020-05-13,0-15days
8483,2020-05-13,0-15days
8484,2020-05-14,0-15days
8485,2020-05-21,0-15days
8486,2020-05-14,0-15days
8487,2020-05-12,0-15days
8488,2020-05-15,0-15days
8489,2020-05-13,0-15days
8490,2020-05-13,0-15days
8491,2020-05-12,0-15days
8492,2020-05-15,0-15days
8493,2020-05-13,0-15days
8494,2020-05-13,0-15days
8495,2020-05-20,0-15days
8496,2020-05-14,0-15days
8497,2020-05-13,0-15days
8498,2020-05-12,0-15days
8499,2020-05-14,0-15days
8500,2020-05-13,0-15days
8501,2020-05-11,0-15days
8502,2020-05-13,0-15days
8503,2020-05-13,0-15days
8504,2020-05-16,0-15days
8505,2020-05-15,0-15days
8506,2020-05-12,0-15days
8507,2020-05-13,0-15days
8508,2020-05-18,0-15days
8509,2020-05-12,0-15days
8510,2020-05-14,0-15days
8511,2020-05-13,0-15days
8512,2020-05-18,0-15days
8513,2020-05-14,0-15days
8514,2020-05-13,0-15days
8515,2020-05-12,0-15days
8516,2020-05-13,0-15days
8517,2020-05-14,0-15days
8518,2020-05-12,0-15days
8519,2020-05-13,0-15days
8520,2020-05-10,0-15days
8521,2020-05-12,0-15days
8522,2020-06-14,0-15days
8523,2020-05-12,0-15days
8524,2020-05-13,0-15days
8525,2020-05-15,0-15days
8526,2020-05-13,0-15days
8527,2020-05-13,0-15days
8528,2020-05-13,0-15days
8529,2020-05-13,0-15days
8530,2020-05-13,0-15days
8531,2020-05-13,0-15days
8532,2020-05-15,0-15days
8533,2020-05-14,0-15days
8534,2020-05-21,0-15days
8535,2020-05-31,16-30days
8536,2020-05-12,0-15days
8537,2020-05-12,0-15days
8538,2020-05-14,0-15days
8539,2020-05-15,0-15days
8540,2020-07-02,0-15days
8541,2020-05-13,0-15days
8542,2020-05-14,0-15days
8543,2020-05-12,0-15days
8544,2020-05-14,0-15days
8545,2020-05-17,0-15days
8546,2020-05-17,0-15days
8547,2020-05-14,0-15days
8548,2020-05-13,0-15days
8549,2020-05-13,0-15days
8550,2020-05-14,0-15days
8551,2020-05-15,0-15days
8552,2020-05-15,0-15days
8553,2020-05-15,0-15days
8554,2020-05-14,0-15days
8555,2020-05-15,0-15days
8556,2020-05-15,0-15days
8557,2020-05-14,0-15days
8558,2020-05-15,0-15days
8559,2020-05-15,0-15days
8560,2020-05-14,0-15days
8561,2020-07-11,46-60days
8562,2020-05-15,0-15days
8563,2020-05-16,0-15days
8564,2020-05-14,0-15days
8565,2020-05-14,0-15days
8566,2020-05-17,0-15days
8567,2020-05-12,0-15days
8568,2020-05-19,0-15days
8569,2020-05-15,0-15days
8570,2020-05-13,0-15days
8571,2020-05-16,0-15days
8572,2020-05-12,0-15days
8573,2020-05-13,0-15days
8574,2020-05-14,0-15days
8575,2020-05-15,0-15days
8576,2020-05-15,0-15days
8577,2020-05-14,0-15days
8578,2020-05-14,0-15days
8579,2020-05-14,0-15days
8580,2020-05-15,0-15days
8581,2020-05-14,0-15days
8582,2020-05-14,0-15days
8583,2020-05-18,0-15days
8584,2020-05-16,0-15days
8585,2020-05-15,0-15days
8586,2020-05-16,0-15days
8587,2020-05-15,0-15days
8588,2020-05-14,0-15days
8589,2020-05-14,0-15days
8590,2020-05-15,0-15days
8591,2020-05-16,0-15days
8592,2020-05-31,16-30days
8593,2020-05-12,0-15days
8594,2020-05-14,0-15days
8595,2020-05-14,0-15days
8596,2020-05-14,0-15days
8597,2020-05-14,0-15days
8598,2020-05-15,0-15days
8599,2020-05-15,0-15days
8600,2020-05-15,0-15days
8601,2020-05-12,0-15days
8602,2020-05-15,0-15days
8603,2020-05-14,0-15days
8604,2020-05-14,0-15days
8605,2020-05-13,0-15days
8606,2020-05-14,0-15days
8607,2020-05-16,0-15days
8608,2020-05-15,0-15days
8609,2020-05-15,0-15days
8610,2020-05-15,0-15days
8611,2020-05-14,0-15days
8612,2020-05-15,0-15days
8613,2020-05-15,0-15days
8614,2020-05-14,0-15days
8615,2020-05-14,0-15days
8616,2020-05-15,0-15days
8617,2020-05-21,0-15days
8618,2020-05-14,0-15days
8619,2020-05-14,0-15days
8620,2020-06-06,16-30days
8621,2020-05-14,0-15days
8622,2020-05-14,0-15days
8623,2020-05-14,0-15days
8624,2020-05-19,0-15days
8625,2020-05-17,0-15days
8626,2020-05-15,0-15days
8627,2020-05-22,0-15days
8628,2020-05-15,0-15days
8629,2020-05-14,0-15days
8630,2020-05-15,0-15days
8631,2020-05-15,0-15days
8632,2020-05-19,0-15days
8633,2020-05-16,0-15days
8634,2020-05-17,0-15days
8635,2020-05-21,0-15days
8636,2020-05-14,0-15days
8637,2020-05-14,0-15days
8638,2020-05-14,0-15days
8639,2020-05-14,0-15days
8640,2020-05-19,0-15days
8641,2020-05-15,0-15days
8642,2020-05-14,0-15days
8643,2020-05-15,0-15days
8644,2020-05-15,0-15days
8645,2020-05-14,0-15days
8646,2020-05-14,0-15days
8647,2020-05-14,0-15days
8648,2020-05-14,0-15days
8649,2020-05-16,0-15days
8650,2020-05-15,0-15days
8651,2020-05-17,0-15days
8652,2020-05-14,0-15days
8653,2020-05-15,0-15days
8654,2020-05-16,0-15days
8655,2020-05-15,0-15days
8656,2020-05-11,0-15days
8657,2020-05-14,0-15days
8658,2020-05-14,0-15days
8659,2020-05-14,0-15days
8660,2020-05-15,0-15days
8661,2020-05-14,0-15days
8662,2020-05-14,0-15days
8663,2020-05-16,0-15days
8664,2020-05-14,0-15days
8665,2020-05-15,0-15days
8666,2020-05-15,0-15days
8667,2020-05-14,0-15days
8668,2020-05-14,0-15days
8669,2020-05-15,0-15days
8670,2020-05-14,0-15days
8671,2020-04-18,0-15days
8672,2020-05-14,0-15days
8673,2020-05-16,0-15days
8674,2020-05-14,0-15days
8675,2020-05-14,0-15days
8676,2020-05-16,0-15days
8677,2020-05-14,0-15days
8678,2020-05-15,0-15days
8679,2020-05-16,0-15days
8680,2020-05-16,0-15days
8681,2020-05-15,0-15days
8682,2020-05-14,0-15days
8683,2020-05-16,0-15days
8684,2020-05-15,0-15days
8685,2020-06-06,16-30days
8686,2020-05-15,0-15days
8687,2020-05-25,0-15days
8688,2020-05-16,0-15days
8689,2020-05-15,0-15days
8690,2020-05-16,0-15days
8691,2020-05-15,0-15days
8692,2020-05-16,0-15days
8693,2020-05-15,0-15days
8694,2020-05-15,0-15days
8695,2020-05-15,0-15days
8696,2020-05-15,0-15days
